Transaction_ID,Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Order_Date,Order_Time,Sales_Channel
T02009897,O0104948,C01188,George Martin,27.0,Male,Returning Customer,2024-01-30,14:17:56,Retail Store
T02002519,O0101259,C02675,Aria Hall,26.0,Male,Returning Customer,2022-04-12,14:06:53,Retail Store
T02009687,O0104843,C02609,Maya Walker,44.0,Male,Consumer,2025-11-30,12:26:56,Retail Store
T02004062,O0104062,C04328,Max Wright,75.0,Male,Consumer,2023-09-25,21:23:36,Online
T02006247,O0106247,C00130,Samuel Allen,33.0,Female,Consumer,2023-12-25,20:18:55,Online
T02011502,O0105751,C03532,Samuel Taylor,24.0,Female,Corporate,2023-12-01,17:19:51,Retail Store
T02010900,O0110900,C03704,Aria Davis,42.0,Female,Returning Customer,2024-03-27,13:54:44,Retail Store
T02011292,O0111292,C00623,Thomas Baker,35.0,Male,Corporate,2023-12-31,12:52:29,Retail Store
T02005530,O0102765,C02122,Mia Jackson,36.0,Male,Corporate,2025-09-02,14:05:22,Retail Store
T02010564,O0105282,C04872,Benjamin Clark,35.0,Female,Returning Customer,2023-01-26,13:48:19,Retail Store
T02000103,O0100051,C02559,James Williams,34.0,Male,Returning Customer,2022-04-05,15:41:57,B2B Portal
T02005297,O0105297,C01942,Evelyn Harris,20.0,Male,Consumer,2023-11-09,18:21:05,Online
T02002447,O0102447,C04141,Mia Lewis,27.0,Male,Consumer,2024-03-11,13:29:16,Retail Store
T02001846,O0100923,C01386,Freya Green,37.0,Male,Small Business,2023-02-18,14:20:30,Retail Store
T02007269,O0107269,C02732,Alexander Anderson,57.0,Female,Premium,2023-08-06,14:31:54,Retail Store
T02003139,O0103139,C02933,Sophia Allen,20.0,Female,Premium,2022-01-29,17:37:35,Retail Store
T02008111,O0108111,C01915,Amelia Adams,27.0,Female,Consumer,2024-07-31,15:45:41,Retail Store
T02003095,O0103095,C00965,Emma Allen,35.0,Female,Small Business,2024-11-28,17:48:42,Retail Store
T02003868,O0101934,C04553,Jack Martin,50.0,Female,Consumer,2022-07-03,22:28:07,Online
T02003611,O0103611,C02343,James Moore,54.0,Female,Consumer,2022-09-21,13:12:58,B2B Portal
T02004329,O0102164,C00017,Charlotte Brown,55.0,Male,Small Business,2024-05-05,18:22:01,Online
T02005785,O0102892,C02259,Ella Johnson,30.0,Female,Consumer,2024-08-21,16:58:27,Online
T02003101,O0103101,C00983,Ava Thompson,20.0,Female,Corporate,2025-12-11,20:48:58,Online
T02012603,O0112603,C01323,Liam Thompson,55.0,Male,Corporate,2024-02-25,11:06:23,Retail Store
T02005735,O0102867,C04938,Mia Lewis,52.0,Female,Small Business,2025-02-20,14:54:23,Online
T02004451,O0104451,C03232,Amelia Baker,29.0,,Consumer,2025-10-21,19:01:04,Retail Store
T02013291,O0113291,C01972,James Young,47.0,Female,Premium,2023-03-30,19:49:11,Online
T02006658,O0106658,C02920,Chloe Wilson,33.0,Female,Consumer,2024-12-17,18:55:26,Online
T02009767,O0109767,C02324,Alexander Smith,56.0,Female,Consumer,2023-08-22,11:57:08,Phone Order
T02002561,O0101280,C05449,Oscar King,26.0,Male,Consumer,2025-07-21,13:58:17,Phone Order
T02013170,O0113170,C03382,Charlotte Wilson,32.0,Male,Premium,2024-03-18,13:31:45,Retail Store
T02002631,O0101315,C00751,David Wilson,24.0,Female,Consumer,2023-06-15,16:08:18,B2B Portal
T02017738,O0117738,C00952,Noah Thomas,18.0,Male,Corporate,2023-02-22,14:43:07,Online
T02005775,O0105775,C03968,Noah Anderson,62.0,Male,Consumer,2023-12-08,18:27:17,Online
T02000465,O0100232,C02985,Sophie Adams,61.0,Male,Consumer,2025-08-21,15:03:51,Online
T02012193,O0112193,C02272,Daniel Jones,22.0,Female,Returning Customer,2025-04-16,11:03:08,B2B Portal
T02002040,O0102040,C02403,Theo Davis,40.0,Female,Returning Customer,2024-03-08,15:32:57,B2B Portal
T02015917,O0115917,C00498,Lucas Williams,24.0,Female,Consumer,2023-02-27,00:42:31,Online
T02008601,O0104300,C01936,Grace Smith,54.0,Male,Small Business,2023-02-04,15:21:10,Retail Store
T02015546,O0115546,C05364,Hannah Wright,26.0,Male,Small Business,2024-03-15,17:22:30,Retail Store
T02012730,O0112730,C00261,Sophia Johnson,39.0,Female,Consumer,2023-08-15,14:52:21,Retail Store
T02016873,O0116873,C00004,Maya Nelson,29.0,Female,Small Business,2023-11-23,13:29:53,Phone Order
T02010716,O0110716,C04262,Mia Walker,41.0,Male,Consumer,2023-10-23,11:15:30,Retail Store
T02000274,O0100274,C00440,Max Jones,18.0,Male,Small Business,2024-06-06,18:53:51,Online
T02005456,O0105456,C05438,Olivia Nelson,18.0,Male,Returning Customer,2025-08-07,14:31:11,Retail Store
T02005697,O0105697,C00367,Leo Green,25.0,Female,Consumer,2025-04-10,12:15:30,Phone Order
T02002807,O0102807,C00562,Ava Miller,18.0,Male,Consumer,2023-11-14,19:50:00,Online
T02011961,O0111961,C05519,Nora Moore,47.0,Male,Consumer,2025-06-17,14:25:25,Online
T02006831,O0106831,C02060,Hannah Allen,40.0,Male,Small Business,2022-12-29,15:26:42,Retail Store
T02000474,O0100474,C03579,Mia King,47.0,Female,Consumer,2022-02-16,11:25:47,Retail Store
T02008344,O0108344,C05233,Grace Brown,33.0,Female,Returning Customer,2023-04-30,18:53:55,Online
T02016898,O0108449,C00603,Sophie Wright,43.0,Male,Consumer,2025-10-29,14:07:37,Online
T02015129,O0115129,C02220,Grace Harris,41.0,Male,Corporate,2025-02-24,17:04:21,Online
T02013761,O0106880,C00778,Oscar Allen,47.0,Male,Small Business,2025-10-23,12:26:09,Retail Store
T02003739,O0103739,C03936,Michael Miller,50.0,Female,Returning Customer,2022-04-26,18:12:26,Online
T02012200,O0106100,C01867,Leo Moore,30.0,Female,Consumer,2024-02-25,12:17:13,Phone Order
T02009442,O0109442,C05357,James Williams,40.0,Male,Returning Customer,2025-12-05,20:32:16,Online
T02016247,O0116247,C03143,Michael Thompson,43.0,Male,Small Business,2025-06-27,16:12:08,Retail Store
T02002377,O0102377,C00064,Alexander Hall,38.0,Male,Consumer,2025-04-16,09:53:38,Online
T02004387,O0104387,C03393,Noah Scott,42.0,Male,Consumer,2025-08-29,12:48:41,B2B Portal
T02017997,O0108998,C04866,William Williams,28.0,Male,Returning Customer,2023-02-04,19:51:25,Online
T02000413,O0100413,C02290,Amelia Davis,53.0,Male,Consumer,2023-04-06,11:14:17,Retail Store
T02007765,O0103882,C01208,Henry Thomas,35.0,Male,Premium,2025-10-15,20:57:14,Online
T02012857,O0106428,C04417,Thomas Smith,26.0,Male,Consumer,2024-01-02,15:57:17,Online
T02014665,O0114665,C03756,Evelyn Green,44.0,Female,Premium,2025-03-05,13:46:36,Retail Store
T02017123,O0117123,C05197,Sophie Johnson,40.0,Male,Consumer,2025-11-28,16:33:28,Retail Store
T02015071,O0115071,C03532,Samuel Taylor,24.0,Female,Returning Customer,2023-03-06,16:25:43,Retail Store
T02014276,O0107138,C04411,Mia Brown,34.0,Male,Small Business,2025-09-25,16:52:08,Retail Store
T02008614,O0108614,C05037,Leo Wilson,33.0,Male,Consumer,2025-08-14,13:39:30,Phone Order
T02001625,O0101625,C03076,Oscar Walker,36.0,Female,Returning Customer,2022-04-02,16:05:20,B2B Portal
T02013155,O0106577,C04321,William Wright,38.0,Male,Consumer,2024-09-25,16:15:00,Online
T02000315,O0100315,C05449,Oscar King,26.0,Male,Consumer,2023-10-27,15:58:34,Online
T02007575,O0107575,C00370,,18.0,Male,Returning Customer,2025-03-26,12:53:19,Online
T02006184,O0106184,C01431,Evelyn Smith,34.0,Male,Consumer,2022-04-11,12:56:02,Retail Store
T02008478,O0104239,C01830,Chloe Martin,28.0,Male,Consumer,2023-03-15,15:10:29,Online
T02007797,O0103898,C00548,Mia Young,41.0,Female,Corporate,2024-11-14,16:12:24,Online
T02016801,O0116801,C04286,Oscar Williams,29.0,FEMALE,Corporate,2024-12-27,11:21:44,Retail Store
T02006866,O0103433,C00714,Ella Johnson,33.0,Male,Corporate,2025-12-27,10:09:46,B2B Portal
T02005445,O0105445,C00602,Olivia Green,32.0,Male,Returning Customer,2023-08-08,11:19:59,Online
T02003118,O0103118,C00255,Oscar Miller,27.0,Male,Consumer,2025-05-06,21:32:29,Online
T02007458,O0107458,C00462,Charlotte Smith,48.0,Female,Small Business,2022-05-28,14:28:44,Retail Store
T02009148,O0109148,C03718,Chloe Thomas,51.0,Male,Consumer,2023-12-05,23:43:36,Online
T02005337,O0105337,C04585,Emily Johnson,26.0,Male,Small Business,2024-11-26,16:46:29,Retail Store
T02017372,O0117372,C01256,Amelia Jones,40.0,Female,Consumer,2023-02-12,13:22:51,Retail Store
T02004998,O0104998,C04913,Olivia Davis,33.0,Female,Corporate,2023-05-21,16:27:44,B2B Portal
T02012975,O0112975,C03575,David Walker,42.0,Male,Small Business,2024-04-29,17:05:28,Retail Store
T02012215,O0106107,C05155,Jack Young,18.0,Female,Consumer,2023-03-10,11:23:53,Retail Store
T02010205,O0110205,C01343,Isla Johnson,50.0,Male,Small Business,2025-05-21,10:25:02,Phone Order
T02000053,O0100026,C00391,William Brown,50.0,Male,Corporate,2024-08-12,18:10:56,Online
T02000345,O0100172,C02654,Olivia Allen,33.0,Female,Corporate,2024-11-01,11:16:21,Retail Store
T02014485,O0114485,C04612,Daniel Adams,52.0,Male,Consumer,2025-07-08,17:44:16,B2B Portal
T02004849,O0104849,C01882,Lily Taylor,35.0,Female,Returning Customer,2022-11-20,12:39:51,Retail Store
T02004023,O0102011,C01402,Alexander Jones,31.0,Female,Premium,2024-06-02,12:06:53,Online
T02012295,O0112295,C04664,Chloe Moore,18.0,Female,Small Business,2023-11-11,11:01:46,Retail Store
T02001363,O0101363,C01694,Amelia Baker,48.0,Female,Consumer,2023-10-30,14:16:31,Online
T02013902,O0113902,C05213,Hannah Jackson,31.0,Female,Consumer,2025-12-02,14:47:34,Online
T02014651,O0114651,C01648,Evelyn Walker,32.0,Male,Corporate,2024-06-19,17:47:58,Online
T02002203,O0101101,C03273,Lucas Scott,44.0,Female,Consumer,2025-04-25,14:09:00,Retail Store
T02001433,O0100716,C05592,Ella Hall,58.0,Female,Small Business,2025-11-20,23:56:27,Online
T02000479,O0100479,C03532,Samuel Taylor,24.0,Female,Corporate,2022-09-28,10:17:46,Retail Store
T02016978,O0116978,C01294,Theo King,43.0,Male,Premium,2025-06-04,16:34:51,Retail Store
T02009642,O0109642,C00287,Hannah Johnson,18.0,Female,Small Business,2024-02-08,20:44:32,Online
T02015052,O0107526,C04589,Evelyn Thomas,50.0,Female,Returning Customer,2025-10-23,20:32:42,Online
T02013986,O0113986,C01803,Lucas White,48.0,Male,Consumer,2025-10-19,11:08:53,Retail Store
T02011886,O0111886,C01276,Freya Davis,44.0,FEMALE,Returning Customer,2022-10-28,15:05:20,Online
T02012385,O0112385,C02375,David Clark,34.0,Female,Returning Customer,2023-06-28,16:43:14,Online
T02000253,O0100253,C01403,Emily Clark,50.0,Male,Small Business,2022-06-10,03:10:25,B2B Portal
T02008248,O0108248,C04788,,32.0,Female,Small Business,2025-11-08,12:25:12,Retail Store
T02007293,O0107293,C04600,Ella Jones,25.0,Male,Returning Customer,2025-11-17,16:24:20,Online
T02005032,O0105032,C00298,William Martin,27.0,,Consumer,2023-12-31,16:47:02,Online
T02004381,O0104381,C05518,Olivia Nelson,56.0,Male,Corporate,2024-07-24,16:51:13,Online
T02015535,O0115535,C02906,Maya Walker,33.0,Male,Consumer,2024-11-03,15:20:27,Retail Store
T02017914,O0117914,C01068,Noah Hall,49.0,Male,Corporate,2024-12-16,17:31:54,Retail Store
T02006027,O0106027,C01279,Ava Miller,35.0,Female,Small Business,2024-07-13,17:39:01,Online
T02005880,O0105880,C02695,James Anderson,51.0,Female,Consumer,2023-12-11,15:12:38,Retail Store
T02004105,O0104105,C02656,Jack Brown,43.0,Female,Consumer,2023-07-26,15:35:50,Retail Store
T02012552,O0112552,C05030,Sophia Young,37.0,Female,Corporate,2025-05-14,14:37:19,B2B Portal
T02009221,O0109221,C02653,Alexander Allen,37.0,Male,Consumer,2025-08-26,12:11:36,B2B Portal
T02000288,O0100288,C04549,Amelia Walker,46.0,Female,Corporate,2023-11-17,15:07:47,Online
T02010114,O0105057,C00441,Isla Scott,69.0,Male,Returning Customer,2023-10-16,14:07:39,Retail Store
T02008319,O0104159,C01865,Henry White,52.0,Male,Consumer,2024-07-17,13:53:44,Phone Order
T02005862,O0105862,C04883,Sophia Harris,51.0,Female,Corporate,2023-02-07,12:58:02,Retail Store
T02011046,O0111046,C02187,Charlotte Wright,41.0,Female,Small Business,2022-05-16,19:37:11,Retail Store
T02004636,O0102318,C04804,George Moore,54.0,Male,Consumer,2023-01-25,14:34:53,Retail Store
T02008646,O0108646,C00980,Alexander Wilson,47.0,Male,Premium,2024-06-19,15:24:26,Retail Store
T02009246,O0109246,C03329,Theo Williams,47.0,Female,Consumer,2023-02-04,23:53:34,Online
T02016681,O0116681,C03947,Liam Adams,29.0,Female,Consumer,2023-10-20,22:19:49,Online
T02004961,O0104961,C02758,Olivia Davis,35.0,Female,Consumer,2025-08-14,11:38:36,Retail Store
T02009156,O0104578,C02873,Samuel Thompson,36.0,Female,Corporate,2024-02-12,16:35:07,Retail Store
T02001857,O0101857,C03655,Noah Baker,46.0,Female,Consumer,2022-07-25,12:28:54,Online
T02004879,O0102439,C01537,Oscar Miller,18.0,Female,Consumer,2025-12-26,17:00:56,Retail Store
T02006379,O0106379,C04478,Michael Brown,43.0,Male,Consumer,2024-11-15,14:34:31,B2B Portal
T02005402,O0105402,C03064,Evelyn Anderson,41.0,Female,Small Business,2024-11-01,16:04:26,Online
T02008303,O0108303,C04860,Emily Lewis,29.0,Female,Small Business,2024-07-22,10:28:52,Retail Store
T02015683,O0115683,C00845,Isla Harris,28.0,Male,Consumer,2023-12-08,15:02:24,B2B Portal
T02012834,O0112834,C04664,Chloe Moore,18.0,FEMALE,Small Business,2023-04-18,17:11:38,Retail Store
T02007859,O0107859,C03588,Olivia Green,41.0,Female,Corporate,2023-04-04,03:56:37,Online
T02016457,O0116457,C02078,David Green,47.0,Male,Returning Customer,2024-12-01,14:51:56,Retail Store
T02004131,O0102065,C00911,Ava Clark,35.0,Male,Consumer,2025-02-01,19:00:18,Online
T02010091,O0110091,C01959,Grace Clark,45.0,Male,Premium,2025-04-04,18:29:12,Online
T02007307,O0107307,C00295,,33.0,Female,Consumer,2024-07-07,16:33:44,Retail Store
T02000785,O0100392,C02989,Thomas Brown,24.0,Female,Small Business,2025-11-09,17:14:43,Online
T02013171,O0113171,C05252,Oscar Adams,33.0,Male,Corporate,2024-08-15,13:14:11,Retail Store
T02002301,O0101150,C05054,Amelia King,47.0,Male,Corporate,2022-10-29,16:57:35,Phone Order
T02001777,O0101777,C04731,James Williams,36.0,Female,Consumer,2023-07-25,12:38:45,Retail Store
T02002664,O0101332,C03775,Mia Walker,43.0,Male,Returning Customer,2025-09-19,12:14:58,Retail Store
T02003597,O0101798,C03933,Liam Anderson,49.0,Female,Small Business,2024-04-09,15:59:51,Online
T02002350,O0102350,C04841,Olivia Johnson,49.0,Male,Small Business,2024-06-21,14:05:55,Retail Store
T02016957,O0116957,C00855,Emily Brown,53.0,Male,New Customer,2022-01-16,11:49:52,Retail Store
T02000910,O0100455,C01435,David Scott,44.0,Male,Consumer,2025-12-14,11:50:36,B2B Portal
T02013061,O0113061,C00634,Sophie Thomas,30.0,FEMALE,Consumer,2023-12-04,07:00:24,Online
T02009830,O0109830,C03691,Daniel Wilson,53.0,Male,Consumer,2022-10-16,19:50:59,Online
T02001788,O0101788,C03964,Jack Miller,42.0,Male,New Customer,2022-05-25,22:11:09,Online
T02006949,O0103474,C01809,Charlotte Green,44.0,Male,Premium,2025-06-05,09:21:39,Retail Store
T02007860,O0107860,C02068,Amelia Brown,26.0,Female,Consumer,2023-04-15,08:45:09,Retail Store
T02004092,O0104092,C04459,Evelyn Davis,39.0,Male,Small Business,2025-04-29,14:11:38,B2B Portal
T02013475,O0113475,C04231,Charlotte Smith,48.0,Female,Small Business,2025-03-17,23:39:52,Online
T02008499,O0104249,C00752,Daniel White,,Male,Consumer,2024-05-18,15:30:49,Online
T02008529,O0108529,C00694,Lily Jones,31.0,Male,New Customer,2022-06-19,15:31:19,Retail Store
T02008094,O0104047,C05491,Emily Thompson,30.0,Male,Consumer,2023-04-02,14:44:55,B2B Portal
T02002391,O0102391,C02941,Liam Lewis,46.0,Female,Returning Customer,2022-12-12,11:00:20,Retail Store
T02010709,O0110709,C01431,Evelyn Smith,34.0,Male,Consumer,2022-02-08,13:07:49,Retail Store
T02011829,O0105914,C05077,Sophia Walker,28.0,Male,Consumer,2022-06-28,18:17:34,Online
T02005489,O0105489,C00839,Arthur Williams,31.0,Female,Consumer,2023-06-20,19:36:30,Retail Store
T02010233,O0110233,C01008,Aria Williams,20.0,Female,Consumer,2023-11-02,16:18:33,Online
T02009027,O0104513,C04260,Sophia Moore,53.0,Male,Small Business,2023-12-05,21:48:44,Online
T02016364,O0116364,C00965,Emma Allen,35.0,Female,Small Business,2025-01-20,20:26:24,Online
T02009313,O0109313,C05145,Theo Taylor,65.0,Female,Consumer,2023-05-12,11:42:36,Online
T02000959,O0100959,C03264,Henry Smith,37.0,Male,Returning Customer,2024-11-23,16:13:13,Retail Store
T02008883,O0104441,C04593,Daniel White,59.0,Female,Returning Customer,2022-03-13,16:46:00,Online
T02000550,O0100275,C01496,Oscar Martin,18.0,Male,Small Business,2025-11-05,17:44:45,Online
T02011179,O0111179,C00323,George Hall,43.0,Female,Consumer,2024-04-17,22:54:29,Online
T02014298,O0107149,C00771,Amelia King,40.0,Male,Premium,2023-02-28,23:37:48,Online
T02012573,O0112573,C00189,Alexander Taylor,49.0,Female,New Customer,2022-03-17,15:02:23,Online
T02014608,O0114608,C04514,,25.0,Male,New Customer,2022-10-09,13:30:13,Retail Store
T02009547,O0109547,C02180,William Nelson,55.0,Male,Consumer,2025-12-03,22:52:06,Online
T02001234,O0101234,C00605,Nora Taylor,31.0,Male,Small Business,2025-07-07,10:00:18,Retail Store
T02010706,O0105353,C00023,Amelia Thomas,20.0,Female,Returning Customer,2023-03-16,13:57:03,Online
T02005863,O0105863,C04529,George Jackson,50.0,Female,Consumer,2024-02-23,08:38:06,Retail Store
T02002352,O0101176,C01240,Evelyn Smith,20.0,Male,Consumer,2023-03-20,14:11:33,Retail Store
T02003900,O0101950,C05467,Liam Lewis,31.0,Male,Small Business,2022-08-27,19:01:35,Retail Store
T02000221,O0100221,C05170,Hannah White,52.0,Female,New Customer,2022-06-24,10:32:11,Phone Order
T02012493,O0112493,C00123,Grace Nelson,44.0,Female,Corporate,2025-05-29,15:26:35,B2B Portal
T02016031,O0116031,C04371,David Green,38.0,Male,Consumer,2024-02-09,14:04:24,B2B Portal
T02008204,O0108204,C02128,Benjamin Clark,,Male,Returning Customer,2025-12-20,19:51:16,Online
T02005236,O0105236,C03680,Henry Hall,38.0,Female,Returning Customer,2023-04-17,15:04:27,Retail Store
T02014905,O0114905,C04978,Maya Wright,61.0,Female,Consumer,2025-12-07,15:50:33,Retail Store
T02015242,O0115242,C03883,Jack Baker,40.0,Male,Consumer,2023-08-18,16:54:10,Online
T02017730,O0117730,C02370,Sophie Smith,44.0,Female,Corporate,2022-03-09,17:41:43,Online
T02013002,O0113002,C03903,Charlotte Thomas,33.0,Female,Returning Customer,2025-04-13,21:35:33,Online
T02006260,O0106260,C03978,Aria King,48.0,Female,Corporate,2022-12-04,13:42:11,Retail Store
T02012162,O0112162,C00136,David Green,33.0,Male,Returning Customer,2023-12-16,18:50:48,Online
T02013674,O0113674,C01010,Amelia White,45.0,Female,Returning Customer,2022-04-28,10:32:52,Online
T02003087,O0103087,C02292,Ava Johnson,18.0,Male,Consumer,2024-12-30,16:58:11,Retail Store
T02012519,O0112519,C02385,Chloe Jones,48.0,Male,Small Business,2024-03-24,13:21:00,Phone Order
T02011163,O0105581,C02570,Lily Young,18.0,Male,Consumer,2025-12-30,10:05:50,Online
T02013927,O0113927,C00421,Sophie Davis,52.0,Male,New Customer,2022-01-24,13:35:40,Retail Store
T02002888,O0102888,C00456,Thomas Wright,55.0,Male,Returning Customer,2025-04-22,15:47:41,Online
T02005274,O0105274,C00510,Liam Young,45.0,Male,Returning Customer,2024-05-20,14:06:14,Online
T02014867,O0114867,C00020,Nora Taylor,35.0,Female,Small Business,2023-10-26,17:50:24,Online
T02002454,O0102454,C05505,Emma Young,40.0,Female,Consumer,2024-08-13,15:10:23,Online
T02010694,O0105347,C02374,Ella Walker,49.0,Female,Corporate,2025-02-25,09:16:50,Retail Store
T02006176,O0106176,C03214,Theo Moore,70.0,Male,Consumer,2023-08-26,09:42:47,Online
T02017125,O0108562,C02351,Olivia Thomas,34.0,Male,Consumer,2024-10-30,05:50:01,Online
T02017837,O0117837,C01082,Michael White,52.0,Female,Corporate,2023-01-28,09:54:19,Retail Store
T02000548,O0100548,C04329,Nora Wilson,54.0,Female,Consumer,2025-12-19,12:42:34,Retail Store
T02010869,O0110869,C03074,Emily Jones,30.0,Female,Premium,2024-04-23,11:47:56,Online
T02000955,O0100477,C00049,David Green,21.0,Female,Consumer,2025-04-01,20:37:01,Online
T02016135,O0108067,C00388,William Thomas,27.0,Female,New Customer,2022-06-17,13:43:52,Retail Store
T02015045,O0107522,C05430,Aria Martin,39.0,Male,Premium,2024-10-12,17:05:10,Retail Store
T02017483,O0117483,C03547,Ava Brown,51.0,Male,New Customer,2022-11-24,19:03:10,Online
T02004649,O0104649,C02265,William Walker,25.0,Female,Consumer,2024-11-29,17:16:44,Online
T02003961,O0103961,C04824,Evelyn Young,38.0,Female,Premium,2024-12-25,23:55:47,Online
T02005845,O0105845,C02880,Daniel Nelson,42.0,Male,Consumer,2023-03-13,21:18:13,Online
T02012160,O0112160,C00771,Amelia King,40.0,Male,Premium,2024-11-27,19:16:57,Retail Store
T02007286,O0107286,C01125,Samuel Wright,24.0,Male,New Customer,2022-09-18,11:22:21,Retail Store
T02013277,O0113277,C03118,Ella Allen,27.0,Male,Consumer,2022-04-03,18:32:02,Online
T02001483,O0101483,C01668,,19.0,Non-binary,Consumer,2024-10-15,21:47:19,Online
T02012453,O0106226,C04663,Henry Hall,50.0,Female,Consumer,2024-09-26,13:16:13,Retail Store
T02001322,O0100661,C03277,Leo Harris,57.0,Male,Consumer,2024-01-03,15:30:19,Online
T02012061,O0112061,C04255,Arthur Green,55.0,Female,Small Business,2023-10-25,13:55:08,Online
T02002481,O0102481,C03048,George Young,45.0,Female,Consumer,2023-04-19,18:30:00,Online
